word;classes;pronoun;noun;adjective;adverb;verb;article;preposition;conjunction;interjection;other
false;adjective;False;False;True;False;False;False;False;False;False;False
fame;noun;False;True;False;False;False;False;False;False;False;False
familiar;adjective;False;False;True;False;False;False;False;False;False;False
family;noun, adjective;False;True;True;False;False;False;False;False;False;False
famous;adjective;False;False;True;False;False;False;False;False;False;False
fan;noun, verb, noun;False;True;False;False;True;False;False;False;False;False
fancy;adjective, noun, verb;False;True;True;False;True;False;False;False;False;False
far;adverb, adjective;False;False;True;True;False;False;False;False;False;False
farm;noun, verb;False;True;False;False;True;False;False;False;False;False
farmer;noun;False;True;False;False;False;False;False;False;False;False
fashion;noun, verb;False;True;False;False;True;False;False;False;False;False
fast;adjective, adverb, verb, noun;False;True;True;True;False;False;False;False;False;False
fasten;verb;False;False;False;False;True;False;False;False;False;False
fat;adjective, noun;False;True;True;False;False;False;False;False;False;False
fate;noun;False;True;False;False;False;False;False;False;False;False
father;noun, verb;False;True;False;False;True;False;False;False;False;False
father-in-law;noun;False;True;False;False;False;False;False;False;False;False
fatuous;adjective;False;False;True;False;False;False;False;False;False;False
fault;noun, verb;False;True;False;False;True;False;False;False;False;False
favor;noun, verb;False;True;False;False;True;False;False;False;False;False
favorite;adjective, noun;False;True;True;False;False;False;False;False;False;False
fear;noun, verb;False;True;False;False;True;False;False;False;False;False
fearful;adjective;False;False;True;False;False;False;False;False;False;False
feasible;adjective;False;False;True;False;False;False;False;False;False;False
feather;noun, verb;False;True;False;False;True;False;False;False;False;False
feature;noun, verb;False;True;False;False;True;False;False;False;False;False
federal;adjective;False;False;True;False;False;False;False;False;False;False
fee;noun;False;True;False;False;False;False;False;False;False;False
feed;verb, noun;False;True;False;False;True;False;False;False;False;False
feel;verb, noun;False;True;False;False;True;False;False;False;False;False
feeling;noun;False;True;False;False;False;False;False;False;False;False
fellow;noun, adjective;False;True;True;False;False;False;False;False;False;False
felon;noun;False;True;False;False;False;False;False;False;False;False
felony;noun;False;True;False;False;False;False;False;False;False;False
female;adjective, noun;False;True;True;False;False;False;False;False;False;False
fence;noun, verb;False;True;False;False;True;False;False;False;False;False
festival;noun;False;True;False;False;False;False;False;False;False;False
fever;noun;False;True;False;False;False;False;False;False;False;False
few;adjective, pronoun;True;False;True;False;False;False;False;False;False;False
fiancé;noun;False;True;False;False;False;False;False;False;False;False
fiancée;noun;False;True;False;False;False;False;False;False;False;False
fiasco;noun;False;True;False;False;False;False;False;False;False;False
fiber;noun;False;True;False;False;False;False;False;False;False;False
field;noun, verb;False;True;False;False;True;False;False;False;False;False
field;noun;False;True;False;False;False;False;False;False;False;False
fierce;adjective;False;False;True;False;False;False;False;False;False;False
fight;verb, noun;False;True;False;False;True;False;False;False;False;False
figure;noun, verb;False;True;False;False;True;False;False;False;False;False
fill;verb, noun;False;True;False;False;True;False;False;False;False;False
film;noun, verb;False;True;False;False;True;False;False;False;False;False
filmmaker;noun;False;True;False;False;False;False;False;False;False;False
final;adjective, noun;False;True;True;False;False;False;False;False;False;False
finally;adverb;False;False;False;True;False;False;False;False;False;False
finance;noun, verb;False;True;False;False;True;False;False;False;False;False
financial;adjective;False;False;True;False;False;False;False;False;False;False
financial;noun;False;True;False;False;False;False;False;False;False;False
find;verb, noun;False;True;False;False;True;False;False;False;False;False
fine;adjective, adverb, noun, verb;False;True;True;True;False;False;False;False;False;False
finger;noun, verb;False;True;False;False;True;False;False;False;False;False
finish;verb, noun;False;True;False;False;True;False;False;False;False;False
finish;noun;False;True;False;False;False;False;False;False;False;False
fire;noun, verb;False;True;False;False;True;False;False;False;False;False
firm;adjective, verb, noun;False;True;True;False;True;False;False;False;False;False
first;adjective, adverb, noun, pronoun;True;False;True;True;False;False;False;False;False;False
first;noun;False;True;False;False;False;False;False;False;False;False
fiscal;adjective;False;False;True;False;False;False;False;False;False;False
fish;noun, verb;False;True;False;False;True;False;False;False;False;False
fisherman;noun;False;True;False;False;False;False;False;False;False;False
fit;adjective, verb, noun, noun;False;True;True;False;True;False;False;False;False;False
fix;verb, noun;False;True;False;False;True;False;False;False;False;False
flag;noun, verb, verb, noun;False;True;False;False;True;False;False;False;False;False
flame;noun, verb;False;True;False;False;True;False;False;False;False;False
flash;verb, noun, adjective;False;True;True;False;True;False;False;False;False;False
flat;adjective, noun, adverb;False;True;True;True;False;False;False;False;False;False
flavor;noun, verb;False;True;False;False;True;False;False;False;False;False
flesh;noun, verb;False;True;False;False;True;False;False;False;False;False
flexible;adjective;False;False;True;False;False;False;False;False;False;False
flextime;noun;False;True;False;False;False;False;False;False;False;False
flight;noun;False;True;False;False;False;False;False;False;False;False
float;verb, noun;False;True;False;False;True;False;False;False;False;False
flood;noun, verb;False;True;False;False;True;False;False;False;False;False
floor;noun, verb;False;True;False;False;True;False;False;False;False;False
flour;noun, verb;False;True;False;False;True;False;False;False;False;False
flow;verb, noun;False;True;False;False;True;False;False;False;False;False
flower;noun, verb;False;True;False;False;True;False;False;False;False;False
flu;noun;False;True;False;False;False;False;False;False;False;False
fluctuate;verb;False;False;False;False;True;False;False;False;False;False
fluid;adjective, noun;False;True;True;False;False;False;False;False;False;False
flurries;noun;False;True;False;False;False;False;False;False;False;False
fly;verb, verb, noun, noun;False;True;False;False;True;False;False;False;False;False
focus;noun, verb;False;True;False;False;True;False;False;False;False;False
fog;noun, verb;False;True;False;False;True;False;False;False;False;False
fold;verb, noun, noun;False;True;False;False;True;False;False;False;False;False
football;noun;False;True;False;False;False;False;False;False;False;False
footnote;noun;False;True;False;False;False;False;False;False;False;False
forearm;noun, verb;False;True;False;False;True;False;False;False;False;False
